,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,MW,HTGD,ATGD,HTPD,ATPD,HTCAD,ATCAD,HTFD,ATFD,HTCOD,ATCOD,HTSHOTSD,ATSHOTSD,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HCARD1,ACARD1,HCARD2,ACARD2,HCARD3,ACARD3,HCARD4,ACARD4,HCARD5,ACARD5,HF1,AF1,HF2,AF2,HF3,AF3,HF4,AF4,HF5,AF5,HCORNER1,ACORNER1,HCORNER2,ACORNER2,HCORNER3,ACORNER3,HCORNER4,ACORNER4,HCORNER5,ACORNER5,HTFormTemp,ATFormTemp,HTFormPts,ATFormPts,DiffFormPts,HTOTCRD,ATOTCRD,TOTALCARDS,HTOTFOUL,ATOTFOUL,TOTALFOULS,HTOTCORNER,ATOTCORNER,TOTALCORNER,HTOTSHOT,ATOTSHOT,TOTALSHOT
5599,14/03/15,Arsenal,West Ham,3,0,2,1,0,2,A Taylor,19,7,9,1,7,5,10,9,1,1,0,0,28,0.7857142857142857,0.21428571428571427,1.8214285714285714,1.3928571428571428,2.1785714285714284,1.7142857142857142,10.107142857142858,10.607142857142858,6.821428571428571,6.321428571428571,20.285714285714285,16.678571428571427,W,L,W,D,W,D,L,D,W,L,2,2,3,3,2,2,5,5,0,0,1,1,2,2,1,1,4,4,1,1,8,8,1,1,6,6,3,3,7,7,WWWLW,LDDDL,12,3,0.32142857142857145,1,1,0.0,10,9,1.0,7,5,0.0,28,8,1.0
5600,14/03/15,Burnley,Man City,1,0,2,0,0,1,A Marriner,10,21,4,5,2,6,6,9,2,1,0,0,29,-0.7586206896551724,1.103448275862069,0.7586206896551724,2.0,1.6206896551724137,2.1724137931034484,10.310344827586206,11.586206896551724,4.482758620689655,6.827586206896552,14.482758620689655,21.689655172413794,L,W,L,L,D,W,L,W,D,D,1,1,0,0,2,2,3,3,0,0,1,1,4,4,1,1,4,4,9,9,5,5,6,6,7,7,8,8,5,5,LLDLD,WLWWD,2,10,-0.27586206896551724,2,1,0.0,6,9,1.0,2,6,0.0,14,26,1.0
5601,14/03/15,Crystal Palace,QPR,3,1,2,3,0,2,L Mason,15,11,4,4,6,3,17,16,1,3,0,0,29,-0.27586206896551724,-0.6896551724137931,1.0344827586206897,0.7586206896551724,1.6206896551724137,1.9310344827586208,12.793103448275861,11.172413793103448,5.482758620689655,4.758620689655173,14.344827586206897,17.896551724137932,L,L,W,L,L,L,D,W,W,L,2,2,3,3,1,1,1,1,1,1,1,1,0,0,1,1,9,9,1,1,2,2,7,7,1,1,0,0,5,5,LWLDW,LLLWL,7,3,0.13793103448275862,1,3,0.0,17,16,1.0,6,3,0.0,19,15,1.0
5602,14/03/15,Leicester,Hull,0,0,1,0,0,1,J Moss,15,12,3,5,7,5,10,15,0,4,0,1,29,-0.6896551724137931,-0.3793103448275862,0.6551724137931034,0.9310344827586207,1.5862068965517242,2.0,11.89655172413793,11.551724137931034,5.310344827586207,3.6206896551724137,14.03448275862069,12.96551724137931,D,D,L,L,D,W,L,W,L,D,0,0,1,1,1,1,2,2,4,4,1,1,0,0,3,3,6,6,1,1,7,7,3,3,7,7,6,6,8,8,DLDLL,DLWWD,2,8,-0.20689655172413793,0,5,0.0,10,15,1.0,7,5,0.0,18,17,1.0
5603,14/03/15,Sunderland,Aston Villa,0,4,0,0,4,0,N Swarbrick,12,14,2,8,2,5,10,9,1,1,0,0,29,-0.5517241379310345,-0.7931034482758621,0.896551724137931,0.8620689655172413,2.5517241379310347,2.2413793103448274,11.0,10.344827586206897,4.827586206896552,4.275862068965517,12.793103448275861,12.793103448275861,D,W,L,L,D,L,L,L,D,L,6,6,2,2,1,1,2,2,4,4,1,1,5,5,1,1,1,1,1,1,4,4,1,1,1,1,1,1,8,8,DLDLD,WLLLL,3,3,0.0,1,1,0.0,10,9,1.0,2,5,0.0,14,22,1.0
5604,14/03/15,West Brom,Stoke,1,0,2,1,0,2,M Oliver,14,9,5,2,7,5,7,16,1,2,0,0,29,-0.3448275862068966,-0.034482758620689655,1.0344827586206897,1.4482758620689655,1.7241379310344827,2.0689655172413794,10.827586206896552,11.551724137931034,4.724137931034483,4.862068965517241,13.793103448275861,15.586206896551724,L,W,W,W,D,W,W,L,D,D,4,4,2,2,2,2,2,2,4,4,1,1,3,3,1,1,0,0,1,1,3,3,2,2,2,2,5,5,6,6,LWDWD,WWWLD,8,10,-0.06896551724137931,1,2,0.0,7,16,1.0,7,5,0.0,19,11,1.0
5605,15/03/15,Chelsea,Southampton,1,1,1,1,1,1,M Dean,22,12,7,5,9,2,10,11,3,3,0,0,29,1.206896551724138,0.6551724137931034,2.206896551724138,1.6896551724137931,1.9310344827586208,1.5172413793103448,9.89655172413793,11.96551724137931,5.862068965517241,5.275862068965517,20.93103448275862,17.344827586206897,D,W,W,L,D,L,W,D,W,W,3,3,4,4,2,2,3,3,2,2,1,1,0,0,1,1,0,0,9,9,9,9,4,4,7,7,1,1,0,0,DWDWW,WLLDW,11,7,0.13793103448275862,3,3,0.0,10,11,1.0,9,2,0.0,29,17,2.0
5606,15/03/15,Everton,Newcastle,3,0,2,1,0,2,M Atkinson,15,12,9,4,3,4,11,9,1,2,0,1,29,-0.27586206896551724,-0.3793103448275862,0.9655172413793104,1.206896551724138,1.8620689655172413,1.9310344827586208,9.482758620689655,10.758620689655173,4.724137931034483,5.448275862068965,15.931034482758621,14.89655172413793,L,L,L,W,D,L,L,D,D,D,2,2,0,0,0,0,4,4,4,4,1,1,4,4,5,5,7,7,1,1,6,6,9,9,4,4,2,2,3,3,LLDLD,LWLDD,2,5,-0.10344827586206896,1,3,0.0,11,9,1.0,3,4,0.0,24,16,1.0
5607,15/03/15,Man United,Tottenham,3,0,2,3,0,2,M Clattenburg,11,5,3,1,4,2,12,10,1,1,0,0,29,0.7241379310344828,0.2413793103448276,1.8275862068965518,1.7241379310344827,1.9655172413793103,2.103448275862069,11.241379310344827,12.0,5.517241379310345,5.9655172413793105,17.448275862068964,18.75862068965517,W,W,W,W,L,D,W,L,D,W,2,2,1,1,4,4,4,4,3,3,1,1,4,4,6,6,1,1,5,5,1,1,1,1,3,3,1,1,0,0,WWLWD,WWDLW,10,10,0.0,1,1,0.0,12,10,1.0,4,2,0.0,14,6,1.0
5608,16/03/15,Swansea,Liverpool,0,1,0,0,0,1,R East,10,16,3,5,4,5,13,16,0,3,0,0,29,-0.13793103448275862,0.41379310344827586,1.3793103448275863,1.7586206896551724,1.4827586206896552,1.7586206896551724,10.10344827586207,9.758620689655173,3.4827586206896552,4.931034482758621,14.517241379310345,20.06896551724138,L,W,W,W,W,W,L,W,D,D,0,0,0,0,2,2,1,1,3,3,7,7,8,8,6,6,1,1,2,2,4,4,4,4,4,4,4,4,7,7,LWWLD,WWWWD,7,13,-0.20689655172413793,0,3,0.0,13,16,1.0,4,5,0.0,13,21,1.0
5609,21/03/15,Aston Villa,Swansea,0,1,0,0,0,1,R Madley,12,9,3,6,4,9,13,9,0,0,0,0,29,-0.7931034482758621,-0.13793103448275862,0.8620689655172413,1.3793103448275863,2.2413793103448274,1.4827586206896552,10.344827586206897,10.10344827586207,4.275862068965517,3.4827586206896552,12.793103448275861,14.517241379310345,W,L,L,W,L,W,L,L,L,D,2,2,5,5,2,2,2,2,3,3,1,1,5,5,1,1,6,6,1,1,0,0,5,5,1,1,1,1,7,7,WLLLL,LWWLD,3,7,-0.13793103448275862,0,0,0.0,13,9,1.0,4,9,0.0,15,15,1.0
5610,21/03/15,Man City,West Brom,3,0,2,2,0,2,N Swarbrick,43,3,16,0,9,2,6,5,0,0,0,1,30,1.0333333333333334,-0.3,1.9333333333333333,1.1,2.1333333333333333,1.7,11.5,10.7,6.8,4.8,21.833333333333332,13.966666666666667,L,W,W,L,L,W,W,D,W,W,1,1,0,0,3,3,3,3,2,2,9,9,1,1,1,1,1,1,6,6,6,6,1,1,0,0,0,0,7,7,LWLWW,WLWDW,9,10,-0.03333333333333333,0,1,0.0,6,5,0.0,9,2,0.0,59,3,2.0
5611,21/03/15,Newcastle,Arsenal,1,2,0,0,2,0,M Jones,16,7,4,3,9,4,11,7,0,0,0,0,30,-0.4666666666666667,0.8666666666666667,1.1666666666666667,1.9,1.9666666666666666,2.1,10.7,10.033333333333333,5.4,6.8,14.933333333333334,20.833333333333332,L,W,L,W,W,W,L,W,D,W,3,3,1,1,1,1,2,2,2,2,9,9,6,6,6,6,8,8,1,1,4,4,4,4,9,9,3,3,2,2,LLWLD,WWWWW,4,15,-0.36666666666666664,0,0,0.0,11,7,1.0,9,4,0.0,20,10,1.0
5612,21/03/15,Southampton,Burnley,2,0,2,1,0,2,R East,20,15,3,3,10,5,10,7,0,0,0,0,30,0.6333333333333333,-0.7,1.6666666666666667,0.8333333333333334,1.5666666666666667,1.6333333333333333,11.933333333333334,10.166666666666666,5.166666666666667,4.4,17.333333333333332,14.466666666666667,D,W,W,L,L,L,L,D,D,L,3,3,0,0,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,3,3,6,6,DWLLD,WLLDL,5,4,0.03333333333333333,0,0,0.0,10,7,1.0,10,5,0.0,23,18,1.0
5613,21/03/15,Stoke,Crystal Palace,1,2,0,1,2,0,A Marriner,17,12,4,3,8,4,15,14,3,4,0,0,30,-0.06666666666666667,-0.2,1.4,1.1,2.066666666666667,1.6,11.7,12.933333333333334,4.866666666666666,5.5,15.433333333333334,14.5,L,W,W,L,W,W,W,L,L,D,2,2,2,2,2,2,3,3,1,1,1,1,6,6,1,1,1,1,9,9,5,5,5,5,5,5,3,3,3,3,LWWWL,WLWLD,9,7,0.06666666666666667,3,4,0.0,15,14,1.0,8,4,0.0,21,15,1.0
5614,21/03/15,Tottenham,Leicester,4,3,2,2,1,2,M Dean,10,14,4,5,4,4,8,9,2,1,0,0,30,0.13333333333333333,-0.7,1.6666666666666667,0.6333333333333333,2.066666666666667,1.5666666666666667,11.933333333333334,11.8,5.833333333333333,5.266666666666667,18.333333333333332,14.2,L,L,W,D,W,L,D,D,L,L,1,1,2,2,1,1,0,0,6,6,1,1,0,0,1,1,2,2,1,1,2,2,5,5,6,6,7,7,7,7,LWWDL,LDLDL,7,2,0.16666666666666666,2,1,0.0,8,9,1.0,4,4,0.0,14,19,1.0
5615,21/03/15,West Ham,Sunderland,1,0,2,0,0,1,L Mason,15,7,4,3,6,4,14,11,0,1,0,0,30,0.06666666666666667,-0.6666666666666666,1.3,0.8666666666666667,1.7333333333333334,2.5,10.533333333333333,10.966666666666667,6.233333333333333,4.733333333333333,16.6,12.833333333333334,L,L,L,D,L,L,D,D,D,L,1,1,3,3,2,2,2,2,2,2,9,9,1,1,0,0,1,1,2,2,5,5,5,5,1,1,1,1,9,9,LLLDD,LDLDL,2,2,0.0,0,1,0.0,14,11,1.0,6,4,0.0,19,10,1.0
5616,22/03/15,Hull,Chelsea,2,3,0,2,2,1,M Oliver,19,8,8,3,6,6,14,11,0,2,0,0,30,-0.36666666666666664,1.2,0.9333333333333333,2.2333333333333334,2.1,1.9333333333333333,11.666666666666666,9.933333333333334,3.6666666666666665,5.866666666666666,13.1,20.6,D,W,D,D,L,W,W,D,W,W,5,5,2,2,2,2,0,0,1,1,1,1,5,5,9,9,1,1,0,0,5,5,6,6,2,2,5,5,3,3,DDLWW,WDWDW,8,11,-0.1,0,2,0.0,14,11,1.0,6,6,0.0,27,11,1.0
5617,22/03/15,Liverpool,Man United,1,2,0,0,1,0,M Atkinson,7,6,1,4,2,3,14,17,2,2,1,0,30,0.43333333333333335,0.8,1.8,1.8666666666666667,1.8,1.9333333333333333,9.966666666666667,11.266666666666667,4.933333333333334,5.466666666666667,20.1,17.333333333333332,W,W,W,W,W,W,W,L,W,W,3,3,0,0,1,1,3,3,3,3,1,1,6,6,8,8,8,8,1,1,5,5,6,6,3,3,1,1,5,5,WWWWW,WWWLW,15,12,0.1,3,2,0.0,14,17,1.0,2,3,0.0,8,10,1.0
5618,22/03/15,QPR,Everton,1,2,0,0,1,0,J Moss,14,8,1,3,1,3,11,12,2,1,0,0,30,-0.7333333333333333,-0.16666666666666666,0.7333333333333333,1.0333333333333334,1.9666666666666666,1.8333333333333333,11.333333333333334,9.533333333333333,4.7,4.666666666666667,17.8,16.2,L,W,L,L,L,L,L,D,W,L,3,3,1,1,2,2,5,5,3,3,1,1,6,6,1,1,5,5,1,1,3,3,3,3,1,1,7,7,4,4,LLLLW,WLLDL,3,4,-0.03333333333333333,2,1,0.0,11,12,1.0,1,3,0.0,15,11,1.0
5619,04/04/15,Arsenal,Liverpool,4,1,2,3,0,2,A Taylor,16,13,10,2,6,5,7,9,1,0,0,1,30,0.8666666666666667,0.43333333333333335,1.9,1.8,2.1,1.8,10.033333333333333,9.966666666666667,6.8,4.933333333333334,20.833333333333332,20.1,W,W,W,W,W,W,W,W,W,W,1,1,1,1,2,2,3,3,2,2,1,1,0,0,8,8,1,1,2,2,7,7,6,6,8,8,1,1,6,6,WWWWW,WWWWW,15,15,0.0,1,1,0.0,7,9,1.0,6,5,0.0,26,15,1.0
5620,04/04/15,Chelsea,Stoke,2,1,2,1,1,1,J Moss,19,7,10,2,9,0,5,22,1,6,0,0,31,1.1935483870967742,-0.0967741935483871,2.2580645161290325,1.3548387096774193,1.903225806451613,2.096774193548387,9.774193548387096,11.806451612903226,5.967741935483871,4.967741935483871,20.870967741935484,15.612903225806452,W,L,W,L,D,W,W,W,D,W,1,1,2,2,3,3,4,4,2,2,5,5,1,1,1,1,1,1,0,0,9,9,6,6,9,9,4,4,7,7,WWDWD,LLWWW,11,9,0.06451612903225806,1,6,0.0,5,22,1.0,9,0,0.0,29,9,1.0
5621,04/04/15,Everton,Southampton,1,0,2,1,0,2,L Mason,11,11,1,2,4,10,12,17,0,1,0,0,31,-0.12903225806451613,0.6774193548387096,1.096774193548387,1.7096774193548387,1.8064516129032258,1.5161290322580645,9.612903225806452,11.870967741935484,4.612903225806452,5.32258064516129,16.032258064516128,17.516129032258064,W,W,W,D,L,W,L,L,D,L,1,1,1,1,2,2,0,0,0,0,1,1,2,2,1,1,1,1,1,1,3,3,3,3,6,6,9,9,4,4,WWLLD,WDWLL,7,7,0.0,0,1,0.0,12,17,1.0,4,10,0.0,12,13,1.0
5622,04/04/15,Leicester,West Ham,2,1,2,1,1,1,M Clattenburg,20,14,7,7,7,6,12,10,0,3,0,0,31,-0.6451612903225806,0.0967741935483871,0.7096774193548387,1.3548387096774193,1.5161290322580645,1.6774193548387097,11.806451612903226,10.64516129032258,5.32258064516129,6.225806451612903,14.612903225806452,16.677419354838708,W,W,L,L,D,L,L,L,D,D,0,0,1,1,0,0,1,1,1,1,1,1,2,2,9,9,1,1,0,0,7,7,4,4,7,7,3,3,7,7,WLDLD,WLLLD,5,4,0.03225806451612903,0,3,0.0,12,10,1.0,7,6,0.0,27,21,2.0
5623,04/04/15,Man United,Aston Villa,3,1,2,1,0,2,R East,19,4,7,2,10,2,15,12,0,1,0,0,31,0.8064516129032258,-0.6451612903225806,1.903225806451613,0.9032258064516129,1.935483870967742,2.129032258064516,11.451612903225806,10.387096774193548,5.387096774193548,4.290322580645161,17.096774193548388,13.161290322580646,W,L,W,W,W,W,W,L,L,L,2,2,1,1,2,2,1,1,4,4,1,1,7,7,1,1,2,2,1,1,3,3,4,4,1,1,1,1,3,3,WWWWL,LWWLL,12,6,0.1935483870967742,0,1,0.0,15,12,1.0,10,2,0.0,26,6,1.0
5624,04/04/15,Swansea,Hull,3,1,2,2,0,2,A Marriner,9,10,4,1,4,7,11,14,1,5,0,1,31,-0.12903225806451613,-0.3870967741935484,1.3870967741935485,0.9032258064516129,1.3870967741935485,2.032258064516129,10.161290322580646,11.741935483870968,3.6774193548387095,3.7419354838709675,14.483870967741936,13.548387096774194,W,L,L,D,L,D,W,L,W,W,0,0,0,0,0,0,0,0,2,2,9,9,1,1,3,3,7,7,8,8,9,9,4,4,4,4,4,4,4,4,WLLWW,LDDLW,9,5,0.12903225806451613,1,6,0.0,11,14,1.0,4,7,0.0,13,11,1.0
5625,04/04/15,West Brom,QPR,1,4,0,0,3,0,L Probert,21,12,6,7,2,4,6,15,2,3,1,0,31,-0.3870967741935484,-0.7419354838709677,1.064516129032258,0.7096774193548387,1.6774193548387097,1.967741935483871,10.516129032258064,11.32258064516129,4.709677419354839,4.580645161290323,13.612903225806452,17.70967741935484,L,L,W,L,L,L,W,L,D,L,1,1,1,1,4,4,2,2,2,2,5,5,7,7,1,1,3,3,1,1,2,2,7,7,3,3,2,2,2,2,LWLWD,LLLLL,7,0,0.22580645161290322,3,3,0.0,6,15,1.0,2,4,0.0,27,19,1.0
5626,05/04/15,Burnley,Tottenham,0,0,1,0,0,1,M Atkinson,15,12,4,2,5,3,9,5,2,0,0,0,31,-0.7419354838709677,0.16129032258064516,0.8064516129032258,1.7096774193548387,1.5806451612903225,2.064516129032258,10.064516129032258,11.806451612903226,4.419354838709677,5.774193548387097,14.580645161290322,18.193548387096776,L,W,W,L,L,W,L,W,D,D,0,0,2,2,1,1,0,0,2,2,7,7,6,6,1,1,4,4,1,1,5,5,2,2,5,5,6,6,7,7,LWLLD,WLWWD,4,10,-0.1935483870967742,2,0,0.0,9,5,0.0,5,3,0.0,19,14,1.0
5627,05/04/15,Sunderland,Newcastle,1,0,2,1,0,2,M Dean,16,10,4,1,8,4,14,18,5,2,0,0,31,-0.6774193548387096,-0.4838709677419355,0.8387096774193549,1.1290322580645162,2.4516129032258065,1.903225806451613,10.96774193548387,10.709677419354838,4.709677419354839,5.516129032258065,12.741935483870968,15.096774193548388,L,L,L,L,D,L,L,W,D,L,1,1,1,1,6,6,2,2,1,1,1,1,1,1,1,1,0,0,1,1,4,4,2,2,4,4,1,1,1,1,LLDLD,LLLWL,2,3,-0.03225806451612903,5,2,0.0,14,18,1.0,8,4,0.0,20,11,1.0
5628,06/04/15,Crystal Palace,Man City,2,1,2,1,0,2,M Oliver,5,22,3,4,4,13,11,11,2,1,0,0,31,-0.16129032258064516,1.096774193548387,1.1612903225806452,1.967741935483871,1.6774193548387097,2.064516129032258,12.96774193548387,11.32258064516129,5.451612903225806,6.870967741935484,14.516129032258064,23.032258064516128,W,W,W,L,L,W,W,L,L,W,4,4,1,1,2,2,3,3,1,1,1,1,4,4,1,1,7,7,1,1,4,4,6,6,2,2,7,7,1,1,WWLWL,WLWLW,9,9,0.0,2,1,0.0,11,11,1.0,4,13,1.0,8,26,1.0
5629,07/04/15,Aston Villa,QPR,3,3,1,2,1,2,C Pawson,21,11,7,5,7,3,8,12,0,4,0,0,31,-0.6451612903225806,-0.7419354838709677,0.9032258064516129,0.7096774193548387,2.129032258064516,1.967741935483871,10.387096774193548,11.32258064516129,4.290322580645161,4.580645161290323,13.161290322580646,17.70967741935484,L,L,W,L,W,L,L,L,L,L,0,0,1,1,2,2,5,5,2,2,1,1,3,3,9,9,1,1,5,5,4,4,5,5,0,0,5,5,1,1,LWWLL,LLLLL,6,0,0.1935483870967742,0,4,0.0,8,12,1.0,7,3,0.0,28,16,1.0
5630,11/04/15,Burnley,Arsenal,0,1,0,0,1,0,M Dean,8,17,4,5,1,6,15,7,2,0,0,0,32,-0.71875,0.9375,0.8125,1.96875,1.59375,2.0,10.03125,9.84375,4.4375,6.6875,14.71875,20.65625,D,W,L,W,W,W,L,W,L,W,2,2,0,0,2,2,1,1,0,0,9,9,7,7,6,6,1,1,4,4,5,5,5,5,2,2,5,5,6,6,DLWLL,WWWWW,4,15,-0.34375,2,0,0.0,15,7,1.0,1,6,0.0,12,22,1.0
5631,11/04/15,Southampton,Hull,2,0,2,0,0,1,K Friend,9,15,4,4,2,5,7,11,2,0,0,0,32,0.625,-0.4375,1.65625,0.875,1.5,2.15625,12.03125,11.8125,5.46875,3.84375,17.375,13.46875,L,L,W,L,D,D,W,D,L,L,1,1,0,0,3,3,0,0,1,1,1,1,7,7,1,1,0,0,1,1,1,1,0,0,1,1,0,0,2,2,LWDWL,LLDDL,7,2,0.15625,2,0,0.0,7,11,1.0,2,5,0.0,13,19,1.0
5632,11/04/15,Sunderland,Crystal Palace,1,4,0,0,0,1,A Taylor,12,14,3,5,8,4,15,17,2,2,0,0,32,-0.625,-0.125,0.90625,1.21875,2.53125,1.6875,11.0625,12.90625,4.8125,5.40625,12.96875,14.3125,W,W,L,W,L,W,D,L,L,W,5,5,1,1,1,1,6,6,2,2,1,1,4,4,1,1,1,1,1,1,8,8,4,4,2,2,4,4,1,1,WLLDL,WWWLW,4,12,-0.25,2,2,0.0,15,17,1.0,8,4,0.0,15,19,1.0
5633,11/04/15,Swansea,Everton,1,1,1,0,1,0,M Oliver,11,12,3,8,3,6,18,12,3,3,0,0,32,-0.0625,-0.09375,1.4375,1.15625,1.375,1.75,10.1875,9.6875,3.6875,4.59375,14.4375,15.90625,W,W,W,W,L,W,L,L,W,L,1,1,0,0,0,0,0,0,0,0,1,1,1,1,9,9,1,1,3,3,4,4,9,9,4,4,4,4,4,4,WWLLW,WWWLL,9,9,0.0,3,3,0.0,18,12,1.0,3,6,0.0,14,20,1.0
5634,11/04/15,Tottenham,Aston Villa,0,1,0,0,1,0,L Probert,14,10,3,3,9,6,11,12,3,2,0,1,32,0.15625,-0.6875,1.6875,0.875,2.0,2.09375,11.59375,10.4375,5.6875,4.21875,18.0625,12.9375,D,L,W,L,L,W,W,W,W,L,0,0,2,2,1,1,2,2,1,1,5,5,8,8,1,1,0,0,1,1,3,3,4,4,2,2,5,5,6,6,DWLWW,LLWWL,10,6,0.125,3,3,0.0,11,12,1.0,9,6,0.0,17,13,1.0
5635,11/04/15,West Brom,Leicester,2,3,0,2,1,2,M Atkinson,8,12,5,4,4,6,15,15,2,2,0,0,32,-0.46875,-0.59375,1.03125,0.78125,1.71875,1.53125,10.375,11.90625,4.625,5.34375,14.03125,14.65625,L,W,L,W,W,L,L,D,W,L,3,3,1,1,1,1,4,4,2,2,6,6,5,5,7,7,1,1,3,3,2,2,2,2,7,7,3,3,2,2,LLWLW,WWLDL,6,7,-0.03125,2,2,0.0,15,15,1.0,4,6,0.0,13,16,1.0
5636,11/04/15,West Ham,Stoke,1,1,1,1,0,2,R East,11,18,3,2,4,10,17,13,3,1,0,0,32,0.0625,-0.125,1.3125,1.3125,1.71875,2.21875,10.625,12.125,6.21875,4.8125,16.8125,15.40625,L,L,W,L,L,L,L,W,L,W,3,3,0,0,1,1,3,3,2,2,1,1,0,0,1,1,4,4,9,9,6,6,6,6,5,5,5,5,1,1,LWLLL,LLLWW,3,6,-0.09375,3,1,0.0,17,13,1.0,4,10,0.0,14,20,1.0
5637,12/04/15,Man United,Man City,4,2,2,2,1,2,M Clattenburg,11,10,7,3,1,5,9,16,0,3,0,0,32,0.84375,1.03125,1.9375,1.90625,1.875,2.03125,11.5625,11.3125,5.53125,7.0625,17.375,23.125,W,L,W,W,W,L,W,W,W,L,0,0,2,2,1,1,2,2,1,1,1,1,5,5,1,1,7,7,1,1,1,1,0,0,3,3,4,4,1,1,WWWWW,LWLWL,15,6,0.28125,0,3,0.0,9,16,1.0,1,5,0.0,18,13,1.0
5638,12/04/15,QPR,Chelsea,0,1,0,0,0,1,A Marriner,15,9,4,1,5,6,12,6,2,1,0,0,32,-0.625,1.1875,0.78125,2.28125,2.0,1.875,11.4375,9.65625,4.5625,5.96875,17.75,20.53125,W,W,L,W,L,W,L,D,L,W,3,3,2,2,3,3,1,1,2,2,1,1,5,5,1,1,1,1,1,1,4,4,1,1,3,3,3,3,1,1,WLLLL,WWWDW,3,13,-0.3125,2,1,0.0,12,6,1.0,5,6,0.0,19,10,1.0
5639,13/04/15,Liverpool,Newcastle,2,0,2,1,0,2,L Mason,14,10,6,3,6,6,8,17,2,0,0,1,32,0.28125,-0.5,1.6875,1.09375,1.8125,1.90625,10.0625,10.9375,4.84375,5.46875,19.5625,14.96875,L,L,L,L,W,L,W,L,W,W,1,1,3,3,3,3,0,0,1,1,9,9,1,1,4,4,1,1,6,6,5,5,2,2,5,5,6,6,3,3,LLWWW,LLLLW,9,3,0.1875,2,1,0.0,8,17,1.0,6,6,0.0,20,13,1.0
5640,18/04/15,Chelsea,Man United,1,0,2,1,0,2,M Dean,7,15,2,2,3,7,13,11,7,1,0,0,33,1.1818181818181819,0.8787878787878788,2.303030303030303,1.9696969696969697,2.0303030303030303,1.8181818181818181,9.757575757575758,11.484848484848484,5.878787878787879,5.393939393939394,20.181818181818183,17.393939393939394,W,W,W,W,W,W,W,W,D,W,7,7,1,1,1,1,2,2,3,3,1,1,3,3,6,6,5,5,1,1,3,3,6,6,9,9,6,6,9,9,WWWWD,WWWWW,13,15,-0.06060606060606061,7,1,0.0,13,11,1.0,3,7,0.0,9,17,1.0
5641,18/04/15,Crystal Palace,West Brom,0,2,0,0,1,0,J Moss,19,8,4,4,7,6,17,17,3,3,0,0,33,-0.030303030303030304,-0.48484848484848486,1.2727272727272727,1.0,1.696969696969697,1.7272727272727273,13.030303030303031,10.515151515151516,5.363636363636363,4.606060606060606,14.454545454545455,14.0,W,L,W,L,W,L,W,W,L,L,2,2,2,2,4,4,1,1,2,2,1,1,7,7,1,1,1,1,1,1,4,4,4,4,4,4,6,6,2,2,WWWWL,LLLWL,12,3,0.2727272727272727,3,3,0.0,17,17,1.0,7,6,0.0,23,12,1.0
5642,18/04/15,Everton,Burnley,1,0,2,1,0,2,M Jones,21,10,8,1,5,6,12,15,1,2,0,1,33,-0.09090909090909091,-0.7272727272727273,1.1515151515151516,0.7878787878787878,1.7878787878787878,1.606060606060606,9.757575757575758,10.181818181818182,4.636363636363637,4.333333333333333,16.03030303030303,14.636363636363637,D,L,W,D,W,L,W,W,L,L,3,3,0,0,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,6,6,4,4,3,3,3,3,6,6,DWWWL,LDLWL,10,4,0.18181818181818182,1,3,0.0,12,15,1.0,5,6,0.0,29,11,1.0
5643,18/04/15,Leicester,Swansea,2,0,2,1,0,2,L Probert,18,10,6,6,6,3,6,5,0,2,0,0,33,-0.5151515151515151,-0.06060606060606061,0.8484848484848485,1.4242424242424243,1.4848484848484849,1.4242424242424243,11.727272727272727,10.424242424242424,5.363636363636363,3.6666666666666665,14.93939393939394,14.424242424242424,W,D,W,W,W,W,L,L,D,L,0,0,2,2,0,0,1,1,0,0,6,6,1,1,5,5,1,1,2,2,6,6,6,6,7,7,4,4,7,7,WWWLD,DWWLL,10,7,0.09090909090909091,0,2,0.0,6,5,0.0,6,3,0.0,24,16,1.0
5644,18/04/15,Stoke,Southampton,2,1,2,0,1,0,M Clattenburg,15,12,2,6,2,5,17,17,0,4,0,0,33,-0.12121212121212122,0.6666666666666666,1.303030303030303,1.696969696969697,2.1818181818181817,1.5151515151515151,12.151515151515152,11.878787878787879,4.96969696969697,5.363636363636363,15.545454545454545,17.242424242424242,D,W,L,L,L,W,L,D,W,W,1,1,6,6,3,3,2,2,2,2,1,1,3,3,2,2,2,2,1,1,1,1,0,0,0,0,8,8,5,5,DLLLW,WLWDW,4,10,-0.18181818181818182,0,4,0.0,17,17,1.0,2,5,0.0,17,18,1.0
